game_id,date,season,team_name,is_home,won,goals_for,goals_against,spread,over_under,favorite_moneyline
401802844,2025-12-13 01:00:00+00:00,2026,St. Louis Blues,1,1,3.0,2.0,1.5,5.5,-115.0
401802844,2025-12-13 01:00:00+00:00,2026,Chicago Blackhawks,0,0,2.0,3.0,1.5,5.5,-115.0
401802845,2025-12-13 02:00:00+00:00,2026,Utah Mammoth,1,1,5.0,3.0,-1.5,5.5,-192.0
401802845,2025-12-13 02:00:00+00:00,2026,Seattle Kraken,0,0,3.0,5.0,-1.5,5.5,-192.0
401802846,2025-12-13 17:30:00+00:00,2026,New Jersey Devils,1,1,4.0,1.0,-1.5,6.5,-110.0
401802846,2025-12-13 17:30:00+00:00,2026,Anaheim Ducks,0,0,1.0,4.0,-1.5,6.5,-110.0
401802847,2025-12-13 19:00:00+00:00,2026,Minnesota Wild,1,1,3.0,2.0,-1.5,5.5,-120.0
401802847,2025-12-13 19:00:00+00:00,2026,Ottawa Senators,0,0,2.0,3.0,-1.5,5.5,-120.0
401802848,2025-12-13 20:00:00+00:00,2026,Pittsburgh Penguins,1,0,5.0,6.0,-1.5,6.5,-180.0
401802848,2025-12-13 20:00:00+00:00,2026,San Jose Sharks,0,1,6.0,5.0,-1.5,6.5,-180.0
401802849,2025-12-13 20:30:00+00:00,2026,New York Islanders,1,1,3.0,2.0,1.5,5.5,-130.0
401802849,2025-12-13 20:30:00+00:00,2026,Tampa Bay Lightning,0,0,2.0,3.0,1.5,5.5,-130.0
401802850,2025-12-14 00:00:00+00:00,2026,Toronto Maple Leafs,1,0,3.0,6.0,1.5,6.5,-130.0
401802850,2025-12-14 00:00:00+00:00,2026,Edmonton Oilers,0,1,6.0,3.0,1.5,6.5,-130.0
401802851,2025-12-14 00:00:00+00:00,2026,New York Rangers,1,1,5.0,4.0,-1.5,5.5,-135.0
401802851,2025-12-14 00:00:00+00:00,2026,Montreal Canadiens,0,0,4.0,5.0,-1.5,5.5,-135.0
401802852,2025-12-14 00:00:00+00:00,2026,Philadelphia Flyers,1,0,3.0,4.0,1.5,5.5,-180.0
401802852,2025-12-14 00:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,3.0,1.5,5.5,-180.0
401802853,2025-12-14 00:00:00+00:00,2026,Columbus Blue Jackets,1,0,2.0,3.0,1.5,6.5,-142.0
401802853,2025-12-14 00:00:00+00:00,2026,Vegas Golden Knights,0,1,3.0,2.0,1.5,6.5,-142.0
401802854,2025-12-14 00:00:00+00:00,2026,Winnipeg Jets,1,1,5.0,1.0,1.5,5.5,-120.0
401802854,2025-12-14 00:00:00+00:00,2026,Washington Capitals,0,0,1.0,5.0,1.5,5.5,-120.0
401802855,2025-12-14 01:00:00+00:00,2026,Chicago Blackhawks,1,0,0.0,4.0,1.5,6.5,-192.0
401802855,2025-12-14 01:00:00+00:00,2026,Detroit Red Wings,0,1,4.0,0.0,1.5,6.5,-192.0
401802856,2025-12-14 01:00:00+00:00,2026,Dallas Stars,1,0,0.0,4.0,-1.5,5.5,-142.0
401802856,2025-12-14 01:00:00+00:00,2026,Florida Panthers,0,1,4.0,0.0,-1.5,5.5,-142.0
401802857,2025-12-14 02:00:00+00:00,2026,Colorado Avalanche,1,1,4.0,2.0,-1.5,6.5,-375.0
401802857,2025-12-14 02:00:00+00:00,2026,Nashville Predators,0,0,2.0,4.0,-1.5,6.5,-375.0
401802858,2025-12-14 03:00:00+00:00,2026,Los Angeles Kings,1,0,1.0,2.0,-1.5,5.5,-175.0
401802858,2025-12-14 03:00:00+00:00,2026,Calgary Flames,0,1,2.0,1.0,-1.5,5.5,-175.0
401802859,2025-12-14 17:30:00+00:00,2026,New Jersey Devils,1,0,1.0,2.0,-1.5,5.5,-125.0
401802859,2025-12-14 17:30:00+00:00,2026,Vancouver Canucks,0,1,2.0,1.0,-1.5,5.5,-125.0
401802860,2025-12-14 20:00:00+00:00,2026,Pittsburgh Penguins,1,0,4.0,5.0,1.5,6.5,-130.0
401802860,2025-12-14 20:00:00+00:00,2026,Utah Mammoth,0,1,5.0,4.0,1.5,6.5,-130.0
401802861,2025-12-14 22:00:00+00:00,2026,Carolina Hurricanes,1,1,3.0,2.0,-1.5,5.5,-250.0
401802861,2025-12-14 22:00:00+00:00,2026,Philadelphia Flyers,0,0,2.0,3.0,-1.5,5.5,-250.0
401802862,2025-12-14 23:00:00+00:00,2026,Minnesota Wild,1,1,6.0,2.0,-1.5,5.5,-130.0
401802862,2025-12-14 23:00:00+00:00,2026,Boston Bruins,0,0,2.0,6.0,-1.5,5.5,-130.0
401802863,2025-12-15 00:00:00+00:00,2026,Montreal Canadiens,1,1,4.0,1.0,1.5,6.5,-135.0
401802863,2025-12-15 00:00:00+00:00,2026,Edmonton Oilers,0,0,1.0,4.0,1.5,6.5,-135.0
401802864,2025-12-15 01:00:00+00:00,2026,Seattle Kraken,1,0,1.0,3.0,1.5,5.5,-130.0
401802864,2025-12-15 01:00:00+00:00,2026,Buffalo Sabres,0,1,3.0,1.0,1.5,5.5,-130.0
401802865,2025-12-16 00:00:00+00:00,2026,Tampa Bay Lightning,1,0,2.0,5.0,-1.5,5.5,-120.0
401802865,2025-12-16 00:00:00+00:00,2026,Florida Panthers,0,1,5.0,2.0,-1.5,5.5,-120.0
401802866,2025-12-16 00:00:00+00:00,2026,New York Rangers,1,0,1.0,4.0,-1.5,6.5,-112.0
401802866,2025-12-16 00:00:00+00:00,2026,Anaheim Ducks,0,1,4.0,1.0,-1.5,6.5,-112.0
401802867,2025-12-16 00:30:00+00:00,2026,Winnipeg Jets,1,0,2.0,3.0,-1.5,5.5,-130.0
401802867,2025-12-16 00:30:00+00:00,2026,Ottawa Senators,0,1,3.0,2.0,-1.5,5.5,-130.0
401802868,2025-12-16 01:00:00+00:00,2026,St. Louis Blues,1,0,2.0,5.0,-1.5,5.5,-110.0
401802868,2025-12-16 01:00:00+00:00,2026,Nashville Predators,0,1,5.0,2.0,-1.5,5.5,-110.0
401802869,2025-12-16 01:00:00+00:00,2026,Dallas Stars,1,1,4.0,1.0,-1.5,5.5,-135.0
401802869,2025-12-16 01:00:00+00:00,2026,Los Angeles Kings,0,0,1.0,4.0,-1.5,5.5,-135.0
401802870,2025-12-17 00:00:00+00:00,2026,Boston Bruins,1,1,4.0,1.0,-1.5,5.5,-112.0
401802870,2025-12-17 00:00:00+00:00,2026,Utah Mammoth,0,0,1.0,4.0,-1.5,5.5,-112.0
401802871,2025-12-17 00:00:00+00:00,2026,Toronto Maple Leafs,1,1,3.0,2.0,-1.5,5.5,-205.0
401802871,2025-12-17 00:00:00+00:00,2026,Chicago Blackhawks,0,0,2.0,3.0,-1.5,5.5,-205.0
401802872,2025-12-17 00:00:00+00:00,2026,Montreal Canadiens,1,0,1.0,4.0,-1.5,5.5,-120.0
401802872,2025-12-17 00:00:00+00:00,2026,Philadelphia Flyers,0,1,4.0,1.0,-1.5,5.5,-120.0
401802873,2025-12-17 00:00:00+00:00,2026,Detroit Red Wings,1,1,3.0,2.0,-1.5,5.5,-125.0
401802873,2025-12-17 00:00:00+00:00,2026,New York Islanders,0,0,2.0,3.0,-1.5,5.5,-125.0
401802874,2025-12-17 00:00:00+00:00,2026,New York Rangers,1,0,0.0,3.0,-1.5,5.5,-122.0
401802874,2025-12-17 00:00:00+00:00,2026,Vancouver Canucks,0,1,3.0,0.0,-1.5,5.5,-122.0
401802876,2025-12-17 00:00:00+00:00,2026,Columbus Blue Jackets,1,1,4.0,3.0,-1.5,6.5,-142.0
401802876,2025-12-17 00:00:00+00:00,2026,Anaheim Ducks,0,0,3.0,4.0,-1.5,6.5,-142.0
401802875,2025-12-17 00:30:00+00:00,2026,Pittsburgh Penguins,1,0,4.0,6.0,1.5,6.5,-142.0
401802875,2025-12-17 00:30:00+00:00,2026,Edmonton Oilers,0,1,6.0,4.0,1.5,6.5,-142.0
401802877,2025-12-17 01:00:00+00:00,2026,Minnesota Wild,1,1,5.0,0.0,-1.5,5.5,-115.0
401802877,2025-12-17 01:00:00+00:00,2026,Washington Capitals,0,0,0.0,5.0,-1.5,5.5,-115.0
401802878,2025-12-17 03:00:00+00:00,2026,San Jose Sharks,1,1,6.0,3.0,1.5,5.5,-155.0
401802878,2025-12-17 03:00:00+00:00,2026,Calgary Flames,0,0,3.0,6.0,1.5,5.5,-155.0
401802879,2025-12-17 03:00:00+00:00,2026,Seattle Kraken,1,0,3.0,5.0,1.5,5.5,-325.0
401802879,2025-12-17 03:00:00+00:00,2026,Colorado Avalanche,0,1,5.0,3.0,1.5,5.5,-325.0
401802880,2025-12-18 00:00:00+00:00,2026,Florida Panthers,1,1,3.0,2.0,-1.5,5.5,-148.0
401802880,2025-12-18 00:00:00+00:00,2026,Los Angeles Kings,0,0,2.0,3.0,-1.5,5.5,-148.0
401802881,2025-12-18 00:30:00+00:00,2026,Detroit Red Wings,1,0,1.0,4.0,-1.5,5.5,-120.0
401802881,2025-12-18 00:30:00+00:00,2026,Utah Mammoth,0,1,4.0,1.0,-1.5,5.5,-120.0
401802882,2025-12-18 01:00:00+00:00,2026,St. Louis Blues,1,1,1.0,0.0,1.5,5.5,-155.0
401802882,2025-12-18 01:00:00+00:00,2026,Winnipeg Jets,0,0,0.0,1.0,1.5,5.5,-155.0
401802883,2025-12-18 01:00:00+00:00,2026,Nashville Predators,1,0,1.0,4.0,1.5,5.5,-180.0
401802883,2025-12-18 01:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,1.0,1.5,5.5,-180.0
401802884,2025-12-18 03:00:00+00:00,2026,Vegas Golden Knights,1,0,1.0,2.0,-1.5,5.5,-166.0
401802884,2025-12-18 03:00:00+00:00,2026,New Jersey Devils,0,1,2.0,1.0,-1.5,5.5,-166.0
401802885,2025-12-19 00:00:00+00:00,2026,Boston Bruins,1,0,1.0,3.0,1.5,6.5,-135.0
401802885,2025-12-19 00:00:00+00:00,2026,Edmonton Oilers,0,1,3.0,1.0,1.5,6.5,-135.0
401802887,2025-12-19 00:00:00+00:00,2026,Montreal Canadiens,1,1,4.0,1.0,-1.5,5.5,-175.0
401802887,2025-12-19 00:00:00+00:00,2026,Chicago Blackhawks,0,0,1.0,4.0,-1.5,5.5,-175.0
401802888,2025-12-19 00:00:00+00:00,2026,Ottawa Senators,1,1,4.0,0.0,-1.5,6.5,-170.0
401802888,2025-12-19 00:00:00+00:00,2026,Pittsburgh Penguins,0,0,0.0,4.0,-1.5,6.5,-170.0
401802889,2025-12-19 00:00:00+00:00,2026,Tampa Bay Lightning,1,0,1.0,2.0,-1.5,5.5,-230.0
401802889,2025-12-19 00:00:00+00:00,2026,Los Angeles Kings,0,1,2.0,1.0,-1.5,5.5,-230.0
401802890,2025-12-19 00:00:00+00:00,2026,Washington Capitals,1,1,4.0,0.0,-1.5,5.5,-155.0
401802890,2025-12-19 00:00:00+00:00,2026,Toronto Maple Leafs,0,0,0.0,4.0,-1.5,5.5,-155.0
401802891,2025-12-19 00:00:00+00:00,2026,Columbus Blue Jackets,1,0,2.0,5.0,1.5,6.5,-112.0
401802891,2025-12-19 00:00:00+00:00,2026,Minnesota Wild,0,1,5.0,2.0,1.5,6.5,-112.0
401802886,2025-12-19 00:30:00+00:00,2026,Buffalo Sabres,1,1,5.0,3.0,-1.5,5.5,-155.0
401802886,2025-12-19 00:30:00+00:00,2026,Philadelphia Flyers,0,0,3.0,5.0,-1.5,5.5,-155.0
401802892,2025-12-19 01:00:00+00:00,2026,St. Louis Blues,1,0,1.0,2.0,1.5,5.5,-142.0
401802892,2025-12-19 01:00:00+00:00,2026,New York Rangers,0,1,2.0,1.0,1.5,5.5,-142.0
401802893,2025-12-19 02:00:00+00:00,2026,Calgary Flames,1,1,4.0,2.0,-1.5,5.5,-175.0
401802893,2025-12-19 02:00:00+00:00,2026,Seattle Kraken,0,0,2.0,4.0,-1.5,5.5,-175.0
401802894,2025-12-19 03:00:00+00:00,2026,San Jose Sharks,1,0,3.0,5.0,1.5,5.5,-198.0
401802894,2025-12-19 03:00:00+00:00,2026,Dallas Stars,0,1,5.0,3.0,1.5,5.5,-198.0
401802895,2025-12-20 00:00:00+00:00,2026,Florida Panthers,1,1,4.0,3.0,1.5,5.5,-135.0
401802895,2025-12-20 00:00:00+00:00,2026,Carolina Hurricanes,0,0,3.0,4.0,1.5,5.5,-135.0
401802896,2025-12-20 00:00:00+00:00,2026,New York Islanders,1,0,1.0,4.0,-1.5,5.5,-142.0
401802896,2025-12-20 00:00:00+00:00,2026,Vancouver Canucks,0,1,4.0,1.0,-1.5,5.5,-142.0
401802897,2025-12-20 02:00:00+00:00,2026,Colorado Avalanche,1,1,3.0,2.0,-1.5,6.5,-218.0
401802897,2025-12-20 02:00:00+00:00,2026,Winnipeg Jets,0,0,2.0,3.0,-1.5,6.5,-218.0
401802898,2025-12-20 02:00:00+00:00,2026,Utah Mammoth,1,0,1.0,2.0,-1.5,5.5,-142.0
401802898,2025-12-20 02:00:00+00:00,2026,New Jersey Devils,0,1,2.0,1.0,-1.5,5.5,-142.0
401802899,2025-12-20 03:00:00+00:00,2026,Anaheim Ducks,1,0,3.0,8.0,1.5,6.5,-108.0
401802899,2025-12-20 03:00:00+00:00,2026,Dallas Stars,0,1,8.0,3.0,1.5,6.5,-108.0
401802900,2025-12-20 17:30:00+00:00,2026,New York Rangers,1,1,5.0,4.0,-1.5,5.5,-155.0
401802900,2025-12-20 17:30:00+00:00,2026,Philadelphia Flyers,0,0,4.0,5.0,-1.5,5.5,-155.0
401802901,2025-12-20 17:30:00+00:00,2026,Washington Capitals,1,0,2.0,5.0,-1.5,5.5,-162.0
401802901,2025-12-20 17:30:00+00:00,2026,Detroit Red Wings,0,1,5.0,2.0,-1.5,5.5,-162.0
401802902,2025-12-20 20:00:00+00:00,2026,Ottawa Senators,1,1,6.0,4.0,-1.5,5.5,-278.0
401802902,2025-12-20 20:00:00+00:00,2026,Chicago Blackhawks,0,0,4.0,6.0,-1.5,5.5,-278.0
401802903,2025-12-20 20:00:00+00:00,2026,Minnesota Wild,1,1,5.0,2.0,-1.5,6.5,-135.0
401802903,2025-12-20 20:00:00+00:00,2026,Edmonton Oilers,0,0,2.0,5.0,-1.5,6.5,-135.0
401802904,2025-12-20 22:00:00+00:00,2026,Buffalo Sabres,1,1,3.0,2.0,-1.5,6.5,-170.0
401802904,2025-12-20 22:00:00+00:00,2026,New York Islanders,0,0,2.0,3.0,-1.5,6.5,-170.0
401802905,2025-12-20 23:00:00+00:00,2026,Florida Panthers,1,0,2.0,6.0,-1.5,5.5,-180.0
401802905,2025-12-20 23:00:00+00:00,2026,St. Louis Blues,0,1,6.0,2.0,-1.5,5.5,-180.0
401802906,2025-12-21 00:00:00+00:00,2026,Boston Bruins,1,0,4.0,5.0,-1.5,5.5,-185.0
401802906,2025-12-21 00:00:00+00:00,2026,Vancouver Canucks,0,1,5.0,4.0,-1.5,5.5,-185.0
401802907,2025-12-21 00:00:00+00:00,2026,Montreal Canadiens,1,1,4.0,0.0,-1.5,6.5,-130.0
401802907,2025-12-21 00:00:00+00:00,2026,Pittsburgh Penguins,0,0,0.0,4.0,-1.5,6.5,-130.0
401802908,2025-12-21 00:00:00+00:00,2026,Tampa Bay Lightning,1,1,6.0,4.0,-1.5,5.5,-135.0
401802908,2025-12-21 00:00:00+00:00,2026,Carolina Hurricanes,0,0,4.0,6.0,-1.5,5.5,-135.0
401802909,2025-12-21 00:00:00+00:00,2026,Nashville Predators,1,1,5.0,3.0,1.5,5.5,-110.0
401802909,2025-12-21 00:00:00+00:00,2026,Toronto Maple Leafs,0,0,3.0,5.0,1.5,5.5,-110.0
401802910,2025-12-21 03:00:00+00:00,2026,Calgary Flames,1,1,6.0,3.0,1.5,5.5,-130.0
401802910,2025-12-21 03:00:00+00:00,2026,Vegas Golden Knights,0,0,3.0,6.0,1.5,5.5,-130.0
401802911,2025-12-21 03:00:00+00:00,2026,Anaheim Ducks,1,1,4.0,3.0,-1.5,6.5,-122.0
401802911,2025-12-21 03:00:00+00:00,2026,Columbus Blue Jackets,0,0,3.0,4.0,-1.5,6.5,-122.0
401802912,2025-12-21 03:00:00+00:00,2026,San Jose Sharks,1,0,2.0,4.0,-1.5,6.5,-130.0
401802912,2025-12-21 03:00:00+00:00,2026,Seattle Kraken,0,1,4.0,2.0,-1.5,6.5,-130.0
401802913,2025-12-21 18:00:00+00:00,2026,Detroit Red Wings,1,1,3.0,2.0,-1.5,5.5,-115.0
401802913,2025-12-21 18:00:00+00:00,2026,Washington Capitals,0,0,2.0,3.0,-1.5,5.5,-115.0
401802914,2025-12-21 23:00:00+00:00,2026,Minnesota Wild,1,0,1.0,5.0,1.5,6.5,-170.0
401802914,2025-12-21 23:00:00+00:00,2026,Colorado Avalanche,0,1,5.0,1.0,1.5,6.5,-170.0
401802915,2025-12-22 00:00:00+00:00,2026,Boston Bruins,1,0,2.0,6.0,1.5,5.5,-148.0
401802915,2025-12-22 00:00:00+00:00,2026,Ottawa Senators,0,1,6.0,2.0,1.5,5.5,-148.0
401802916,2025-12-22 00:00:00+00:00,2026,New Jersey Devils,1,0,1.0,3.0,-1.5,6.5,-180.0
401802916,2025-12-22 00:00:00+00:00,2026,Buffalo Sabres,0,1,3.0,1.0,-1.5,6.5,-180.0
401802917,2025-12-22 00:00:00+00:00,2026,Pittsburgh Penguins,1,1,4.0,3.0,-1.5,6.5,-115.0
401802917,2025-12-22 00:00:00+00:00,2026,Montreal Canadiens,0,0,3.0,4.0,-1.5,6.5,-115.0
401802918,2025-12-22 00:00:00+00:00,2026,Nashville Predators,1,1,2.0,1.0,-1.5,5.5,-112.0
401802918,2025-12-22 00:00:00+00:00,2026,New York Rangers,0,0,1.0,2.0,-1.5,5.5,-112.0
401802919,2025-12-22 00:00:00+00:00,2026,Dallas Stars,1,1,5.0,1.0,-1.5,6.5,-218.0
401802919,2025-12-22 00:00:00+00:00,2026,Toronto Maple Leafs,0,0,1.0,5.0,-1.5,6.5,-218.0
401802920,2025-12-22 00:00:00+00:00,2026,Utah Mammoth,1,1,4.0,3.0,-1.5,5.5,-122.0
401802920,2025-12-22 00:00:00+00:00,2026,Winnipeg Jets,0,0,3.0,4.0,-1.5,5.5,-122.0
401802921,2025-12-22 01:00:00+00:00,2026,Edmonton Oilers,1,1,4.0,3.0,-1.5,6.5,-125.0
401802921,2025-12-22 01:00:00+00:00,2026,Vegas Golden Knights,0,0,3.0,4.0,-1.5,6.5,-125.0
401802922,2025-12-23 00:00:00+00:00,2026,Tampa Bay Lightning,1,1,4.0,1.0,-1.5,5.5,-250.0
401802922,2025-12-23 00:00:00+00:00,2026,St. Louis Blues,0,0,1.0,4.0,-1.5,5.5,-250.0
401802923,2025-12-23 00:30:00+00:00,2026,Philadelphia Flyers,1,1,5.0,2.0,-1.5,5.5,-148.0
401802923,2025-12-23 00:30:00+00:00,2026,Vancouver Canucks,0,0,2.0,5.0,-1.5,5.5,-148.0
401802924,2025-12-23 03:00:00+00:00,2026,Anaheim Ducks,1,0,1.0,3.0,-1.5,6.5,-185.0
401802924,2025-12-23 03:00:00+00:00,2026,Seattle Kraken,0,1,3.0,1.0,-1.5,6.5,-185.0
401802925,2025-12-23 03:00:00+00:00,2026,Los Angeles Kings,1,0,1.0,3.0,-1.5,5.5,-162.0
401802925,2025-12-23 03:00:00+00:00,2026,Columbus Blue Jackets,0,1,3.0,1.0,-1.5,5.5,-162.0
401802926,2025-12-23 21:00:00+00:00,2026,Toronto Maple Leafs,1,1,6.0,3.0,-1.5,6.5,-130.0
401802926,2025-12-23 21:00:00+00:00,2026,Pittsburgh Penguins,0,0,3.0,6.0,-1.5,6.5,-130.0
401802930,2025-12-23 23:30:00+00:00,2026,Detroit Red Wings,1,1,4.0,3.0,1.5,5.5,-125.0
401802930,2025-12-23 23:30:00+00:00,2026,Dallas Stars,0,0,3.0,4.0,1.5,5.5,-125.0
401802927,2025-12-24 00:00:00+00:00,2026,Washington Capitals,1,0,3.0,7.0,-1.5,5.5,-162.0
401802927,2025-12-24 00:00:00+00:00,2026,New York Rangers,0,1,7.0,3.0,-1.5,5.5,-162.0
401802928,2025-12-24 00:00:00+00:00,2026,Boston Bruins,1,0,2.0,6.0,-1.5,6.5,-120.0
401802928,2025-12-24 00:00:00+00:00,2026,Montreal Canadiens,0,1,6.0,2.0,-1.5,6.5,-120.0
401802929,2025-12-24 00:00:00+00:00,2026,Ottawa Senators,1,0,2.0,3.0,-1.5,6.5,-166.0
401802929,2025-12-24 00:00:00+00:00,2026,Buffalo Sabres,0,1,3.0,2.0,-1.5,6.5,-166.0
401802931,2025-12-24 00:00:00+00:00,2026,New York Islanders,1,1,2.0,1.0,1.5,5.5,-130.0
401802931,2025-12-24 00:00:00+00:00,2026,New Jersey Devils,0,0,1.0,2.0,1.5,5.5,-130.0
401802932,2025-12-24 00:00:00+00:00,2026,Carolina Hurricanes,1,0,2.0,5.0,-1.5,6.5,-142.0
401802932,2025-12-24 00:00:00+00:00,2026,Florida Panthers,0,1,5.0,2.0,-1.5,6.5,-142.0
401802933,2025-12-24 01:00:00+00:00,2026,Minnesota Wild,1,0,2.0,3.0,-1.5,6.5,-185.0
401802933,2025-12-24 01:00:00+00:00,2026,Nashville Predators,0,1,3.0,2.0,-1.5,6.5,-185.0
401802934,2025-12-24 02:00:00+00:00,2026,Chicago Blackhawks,1,0,1.0,3.0,1.5,5.5,-120.0
401802934,2025-12-24 02:00:00+00:00,2026,Philadelphia Flyers,0,1,3.0,1.0,1.5,5.5,-120.0
401802935,2025-12-24 02:00:00+00:00,2026,Colorado Avalanche,1,1,1.0,0.0,-1.5,6.5,-270.0
401802935,2025-12-24 02:00:00+00:00,2026,Utah Mammoth,0,0,0.0,1.0,-1.5,6.5,-270.0
401802936,2025-12-24 02:00:00+00:00,2026,Edmonton Oilers,1,1,5.0,1.0,-1.5,6.5,-162.0
401802936,2025-12-24 02:00:00+00:00,2026,Calgary Flames,0,0,1.0,5.0,-1.5,6.5,-162.0
401802937,2025-12-24 03:00:00+00:00,2026,Vegas Golden Knights,1,1,7.0,2.0,-1.5,6.5,-198.0
401802937,2025-12-24 03:00:00+00:00,2026,San Jose Sharks,0,0,2.0,7.0,-1.5,6.5,-198.0
401802938,2025-12-24 03:00:00+00:00,2026,Los Angeles Kings,1,0,2.0,3.0,-1.5,5.5,-218.0
401802938,2025-12-24 03:00:00+00:00,2026,Seattle Kraken,0,1,3.0,2.0,-1.5,5.5,-218.0
401802939,2025-12-27 23:00:00+00:00,2026,New York Islanders,1,1,2.0,0.0,1.5,5.5,-115.0
401802939,2025-12-27 23:00:00+00:00,2026,New York Rangers,0,0,0.0,2.0,1.5,5.5,-115.0
401802940,2025-12-28 00:00:00+00:00,2026,Buffalo Sabres,1,1,4.0,1.0,-1.5,6.5,-135.0
401802940,2025-12-28 00:00:00+00:00,2026,Boston Bruins,0,0,1.0,4.0,-1.5,6.5,-135.0
401802941,2025-12-28 00:00:00+00:00,2026,Toronto Maple Leafs,1,1,7.0,5.0,1.5,6.5,-125.0
401802941,2025-12-28 00:00:00+00:00,2026,Ottawa Senators,0,0,5.0,7.0,1.5,6.5,-125.0
401802942,2025-12-28 00:00:00+00:00,2026,Florida Panthers,1,0,2.0,4.0,1.5,5.5,-118.0
401802942,2025-12-28 00:00:00+00:00,2026,Tampa Bay Lightning,0,1,4.0,2.0,1.5,5.5,-118.0
401802943,2025-12-28 00:00:00+00:00,2026,New Jersey Devils,1,0,3.0,4.0,-1.5,5.5,-120.0
401802943,2025-12-28 00:00:00+00:00,2026,Washington Capitals,0,1,4.0,3.0,-1.5,5.5,-120.0
401802944,2025-12-28 00:00:00+00:00,2026,Carolina Hurricanes,1,1,5.0,2.0,-1.5,6.5,-170.0
401802944,2025-12-28 00:00:00+00:00,2026,Detroit Red Wings,0,0,2.0,5.0,-1.5,6.5,-170.0
401802945,2025-12-28 00:00:00+00:00,2026,Winnipeg Jets,1,0,3.0,4.0,1.5,5.5,-115.0
401802945,2025-12-28 00:00:00+00:00,2026,Minnesota Wild,0,1,4.0,3.0,1.5,5.5,-115.0
401802946,2025-12-28 01:00:00+00:00,2026,St. Louis Blues,1,1,3.0,2.0,-1.5,5.5,-118.0
401802946,2025-12-28 01:00:00+00:00,2026,Nashville Predators,0,0,2.0,3.0,-1.5,5.5,-118.0
401802947,2025-12-28 01:00:00+00:00,2026,Dallas Stars,1,0,3.0,4.0,-1.5,5.5,-360.0
401802947,2025-12-28 01:00:00+00:00,2026,Chicago Blackhawks,0,1,4.0,3.0,-1.5,5.5,-360.0
401802948,2025-12-28 02:00:00+00:00,2026,Los Angeles Kings,1,1,6.0,1.0,-1.5,6.5,-125.0
401802948,2025-12-28 02:00:00+00:00,2026,Anaheim Ducks,0,0,1.0,6.0,-1.5,6.5,-125.0
401802949,2025-12-28 03:00:00+00:00,2026,Calgary Flames,1,1,3.0,2.0,1.5,6.5,-148.0
401802949,2025-12-28 03:00:00+00:00,2026,Edmonton Oilers,0,0,2.0,3.0,1.5,6.5,-148.0
401802950,2025-12-28 03:00:00+00:00,2026,Vancouver Canucks,1,0,3.0,6.0,-1.5,6.5,-148.0
401802950,2025-12-28 03:00:00+00:00,2026,San Jose Sharks,0,1,6.0,3.0,-1.5,6.5,-148.0
401802951,2025-12-28 03:00:00+00:00,2026,Vegas Golden Knights,1,0,5.0,6.0,1.5,6.5,-155.0
401802951,2025-12-28 03:00:00+00:00,2026,Colorado Avalanche,0,1,6.0,5.0,1.5,6.5,-155.0
401802953,2025-12-28 22:00:00+00:00,2026,Tampa Bay Lightning,1,1,5.0,4.0,-1.5,6.5,-148.0
401802953,2025-12-28 22:00:00+00:00,2026,Montreal Canadiens,0,0,4.0,5.0,-1.5,6.5,-148.0
401802954,2025-12-28 22:00:00+00:00,2026,Columbus Blue Jackets,1,1,4.0,2.0,-1.5,5.5,-142.0
401802954,2025-12-28 22:00:00+00:00,2026,New York Islanders,0,0,2.0,4.0,-1.5,5.5,-142.0
401802952,2025-12-29 00:00:00+00:00,2026,Detroit Red Wings,1,1,3.0,2.0,-1.5,6.5,-142.0
401802952,2025-12-29 00:00:00+00:00,2026,Toronto Maple Leafs,0,0,2.0,3.0,-1.5,6.5,-142.0
401802955,2025-12-29 00:00:00+00:00,2026,Chicago Blackhawks,1,0,3.0,7.0,1.5,5.5,-155.0
401802955,2025-12-29 00:00:00+00:00,2026,Pittsburgh Penguins,0,1,7.0,3.0,1.5,5.5,-155.0
401802956,2025-12-29 01:00:00+00:00,2026,Seattle Kraken,1,1,4.0,1.0,1.5,5.5,-142.0
401802956,2025-12-29 01:00:00+00:00,2026,Philadelphia Flyers,0,0,1.0,4.0,1.5,5.5,-142.0
401802958,2025-12-30 00:00:00+00:00,2026,Florida Panthers,1,1,5.0,3.0,-1.5,5.5,-125.0
401802958,2025-12-30 00:00:00+00:00,2026,Washington Capitals,0,0,3.0,5.0,-1.5,5.5,-125.0
401802959,2025-12-30 00:00:00+00:00,2026,Carolina Hurricanes,1,1,3.0,2.0,-1.5,5.5,-175.0
401802959,2025-12-30 00:00:00+00:00,2026,New York Rangers,0,0,2.0,3.0,-1.5,5.5,-175.0
401802957,2025-12-30 00:30:00+00:00,2026,Ottawa Senators,1,0,1.0,4.0,-1.5,6.5,-218.0
401802957,2025-12-30 00:30:00+00:00,2026,Columbus Blue Jackets,0,1,4.0,1.0,-1.5,6.5,-218.0
401802960,2025-12-30 00:30:00+00:00,2026,Winnipeg Jets,1,0,1.0,3.0,1.5,6.5,-115.0
401802960,2025-12-30 00:30:00+00:00,2026,Edmonton Oilers,0,1,3.0,1.0,1.5,6.5,-115.0
401802961,2025-12-30 01:00:00+00:00,2026,St. Louis Blues,1,0,2.0,4.0,1.5,5.5,-115.0
